,same_side,heads,person,coin
41363,1,0,3,9
41364,1,0,3,9
41365,0,1,3,9
41366,0,0,3,9
41367,1,0,3,9
41368,1,0,3,9
41369,0,1,3,9
41370,0,0,3,9
41371,1,0,3,9
41372,1,0,3,9
41373,1,0,3,9
41374,0,1,3,9
41375,0,0,3,9
41376,0,1,3,9
41377,0,0,3,9
41378,0,1,3,9
41379,0,0,3,9
41380,1,0,3,9
41381,0,1,3,9
41382,1,1,3,9
41383,0,0,3,9
41384,1,0,3,9
41385,1,0,3,9
41386,1,0,3,9
41387,0,1,3,9
41388,0,0,3,9
41389,1,0,3,9
41390,1,0,3,9
41391,0,1,3,9
41392,1,1,3,9
41393,0,0,3,9
41394,0,1,3,9
41395,1,1,3,9
41396,0,0,3,9
41397,0,1,3,9
41398,0,0,3,9
41399,0,1,3,9
41400,1,1,3,9
41401,0,0,3,9
41402,0,1,3,9
41403,0,0,3,9
41404,0,1,3,9
41405,0,0,3,9
41406,0,1,3,9
41407,0,0,3,9
41408,1,0,3,9
41409,0,1,3,9
41410,1,1,3,9
41411,1,1,3,9
41412,1,1,3,9
41413,1,1,3,9
41414,1,1,3,9
41415,1,1,3,9
41416,1,1,3,9
41417,0,0,3,9
41418,1,0,3,9
41419,1,0,3,9
41420,1,0,3,9
41421,0,1,3,9
41422,0,0,3,9
41423,1,0,3,9
41424,1,0,3,9
41425,1,0,3,9
41426,1,0,3,9
41427,1,0,3,9
41428,0,1,3,9
41429,1,1,3,9
41430,1,1,3,9
41431,0,0,3,9
41432,0,1,3,9
41433,1,1,3,9
41434,1,1,3,9
41435,0,0,3,9
41436,0,1,3,9
41437,0,0,3,9
41438,1,0,3,9
41439,1,0,3,9
41440,1,0,3,9
41441,0,1,3,9
41442,1,1,3,9
41443,1,1,3,9
41444,0,0,3,9
41445,1,0,3,9
41446,1,0,3,9
41447,1,0,3,9
41448,1,0,3,9
41449,0,1,3,9
41450,1,1,3,9
41451,1,1,3,9
41452,1,1,3,9
41453,1,1,3,9
41454,0,0,3,9
41455,0,1,3,9
41456,0,0,3,9
41457,1,0,3,9
41458,0,1,3,9
41459,0,0,3,9
41460,0,1,3,9
41461,1,1,3,9
41462,0,0,3,9
41463,1,0,3,9
41464,1,0,3,9
41465,0,1,3,9
41466,1,1,3,9
41467,1,1,3,9
41468,0,0,3,9
41469,1,0,3,9
41470,1,0,3,9
41471,0,1,3,9
41472,1,1,3,9
41473,1,1,3,9
41474,0,0,3,9
41475,1,0,3,9
41476,1,0,3,9
41477,1,0,3,9
41478,0,1,3,9
41479,0,0,3,9
41480,0,1,3,9
41481,1,1,3,9
41482,1,1,3,9
41483,1,1,3,9
41484,1,1,3,9
41485,0,0,3,9
41486,0,1,3,9
41487,0,0,3,9
41488,1,0,3,9
41489,0,1,3,9
41490,0,0,3,9
41491,0,1,3,9
41492,0,0,3,9
41493,0,1,3,9
41494,1,1,3,9
41495,0,0,3,9
41496,1,0,3,9
41497,1,0,3,9
41498,0,1,3,9
41499,1,1,3,9
41500,1,1,3,9
41501,0,0,3,9
41502,0,1,3,9
41503,1,1,3,9
41504,0,0,3,9
41505,0,1,3,9
41506,0,0,3,9
41507,1,0,3,9
41508,0,1,3,9
41509,0,0,3,9
41510,0,1,3,9
41511,0,0,3,9
41512,1,0,3,9
41513,0,1,3,9
41514,1,1,3,9
41515,0,0,3,9
41516,1,0,3,9
41517,1,0,3,9
41518,1,0,3,9
41519,1,0,3,9
41520,1,0,3,9
41521,1,0,3,9
41522,1,0,3,9
41523,1,0,3,9
41524,0,1,3,9
41525,1,1,3,9
41526,1,1,3,9
41527,1,1,3,9
41528,1,1,3,9
41529,1,1,3,9
41530,0,0,3,9
41531,1,0,3,9
41532,0,1,3,9
41533,0,0,3,9
41534,1,0,3,9
41535,0,1,3,9
41536,0,0,3,9
41537,0,1,3,9
41538,1,1,3,9
41539,1,1,3,9
41540,0,0,3,9
41541,1,0,3,9
41542,0,1,3,9
41543,0,0,3,9
41544,0,1,3,9
41545,0,0,3,9
41546,1,0,3,9
41547,1,0,3,9
41548,1,0,3,9
41549,0,1,3,9
41550,0,0,3,9
41551,0,1,3,9
41552,0,0,3,9
41553,0,1,3,9
41554,1,1,3,9
41555,0,0,3,9
41556,1,0,3,9
41557,0,1,3,9
41558,0,0,3,9
41559,1,0,3,9
41560,0,1,3,9
41561,0,0,3,9
41562,1,0,3,9
41563,0,1,3,9
41564,0,0,3,9
41565,0,1,3,9
41566,0,0,3,9
41567,1,0,3,9
41568,0,1,3,9
41569,0,0,3,9
41570,1,0,3,9
41571,0,1,3,9
41572,1,1,3,9
41573,1,1,3,9
41574,0,0,3,9
41575,1,0,3,9
41576,0,1,3,9
41577,0,0,3,9
41578,0,1,3,9
41579,1,1,3,9
41580,1,1,3,9
41581,1,1,3,9
41582,0,0,3,9
41583,1,0,3,9
41584,0,1,3,9
41585,0,0,3,9
41586,1,0,3,9
41587,1,0,3,9
41588,1,0,3,9
41589,1,0,3,9
41590,0,1,3,9
41591,1,1,3,9
41592,1,1,3,9
41593,1,1,3,9
41594,1,1,3,9
41595,1,1,3,9
41596,1,1,3,9
41597,0,0,3,9
41598,1,0,3,9
41599,1,0,3,9
41600,1,0,3,9
41601,1,0,3,9
41602,0,1,3,9
41603,1,1,3,9
41604,1,1,3,9
41605,1,1,3,9
41606,0,0,3,9
41607,1,0,3,9
41608,0,1,3,9
41609,1,1,3,9
41610,0,0,3,9
41611,1,0,3,9
41612,0,1,3,9
41613,0,0,3,9
41614,1,0,3,9
41615,1,0,3,9
41616,1,0,3,9
41617,1,0,3,9
41618,1,0,3,9
41619,0,1,3,9
41620,0,0,3,9
41621,1,0,3,9
41622,1,0,3,9
41623,1,0,3,9
41624,1,0,3,9
41625,0,1,3,9
41626,1,1,3,9
41627,1,1,3,9
41628,1,1,3,9
41629,1,1,3,9
41630,0,0,3,9
41631,0,1,3,9
41632,1,1,3,9
41633,1,1,3,9
41634,0,0,3,9
41635,1,0,3,9
41636,1,0,3,9
41637,1,0,3,9
41638,1,0,3,9
41639,0,1,3,9
41640,1,1,3,9
41641,0,0,3,9
41642,1,0,3,9
41643,0,1,3,9
41644,1,1,3,9
41645,0,0,3,9
41646,1,0,3,9
41647,1,0,3,9
41648,1,0,3,9
41649,1,0,3,9
41650,0,1,3,9
41651,0,0,3,9
41652,0,1,3,9
41653,0,0,3,9
41654,0,1,3,9
41655,0,0,3,9
41656,0,1,3,9
41657,0,0,3,9
41658,0,1,3,9
41659,0,0,3,9
41660,0,1,3,9
41661,1,1,3,9
41662,1,1,3,9
41663,0,0,3,9
41664,0,1,3,9
41665,1,1,3,9
41666,0,0,3,9
41667,1,0,3,9
41668,0,1,3,9
41669,0,0,3,9
41670,0,1,3,9
41671,0,0,3,9
41672,0,1,3,9
41673,1,1,3,9
41674,0,0,3,9
41675,0,1,3,9
41676,0,0,3,9
41677,0,1,3,9
41678,1,1,3,9
41679,1,1,3,9
41680,0,0,3,9
41681,0,1,3,9
41682,1,1,3,9
41683,1,1,3,9
41684,0,0,3,9
41685,1,0,3,9
41686,1,0,3,9
41687,0,1,3,9
41688,0,0,3,9
41689,1,0,3,9
41690,0,1,3,9
41691,1,1,3,9
41692,1,1,3,9
41693,1,1,3,9
41694,1,1,3,9
41695,1,1,3,9
41696,0,0,3,9
41697,1,0,3,9
41698,0,1,3,9
41699,0,0,3,9
41700,1,0,3,9
41701,0,1,3,9
41702,1,1,3,9
41703,0,0,3,9
41704,0,1,3,9
41705,1,1,3,9
41706,1,1,3,9
41707,1,1,3,9
41708,1,1,3,9
41709,0,0,3,9
41710,0,1,3,9
41711,1,1,3,9
41712,1,1,3,9
41713,1,1,3,9
41714,1,1,3,9
41715,0,0,3,9
41716,0,1,3,9
41717,1,1,3,9
41718,0,0,3,9
41719,1,0,3,9
41720,1,0,3,9
41721,1,0,3,9
41722,0,1,3,9
41723,0,0,3,9
41724,1,0,3,9
41725,1,0,3,9
41726,1,0,3,9
41727,1,0,3,9
41728,1,0,3,9
41729,1,0,3,9
41730,1,0,3,9
41731,1,0,3,9
41732,0,1,3,9
41733,1,1,3,9
41734,1,1,3,9
41735,0,0,3,9
41736,1,0,3,9
41737,0,1,3,9
41738,0,0,3,9
41739,1,0,3,9
41740,1,0,3,9
41741,0,1,3,9
41742,1,1,3,9
41743,1,1,3,9
41744,1,1,3,9
41745,0,0,3,9
41746,1,0,3,9
41747,0,1,3,9
41748,1,1,3,9
41749,1,1,3,9
41750,1,1,3,9
41751,0,0,3,9
41752,1,0,3,9
41753,0,1,3,9
41754,0,0,3,9
41755,1,0,3,9
41756,1,0,3,9
41757,1,0,3,9
41758,0,1,3,9
41759,1,1,3,9
41760,1,1,3,9
41761,1,1,3,9
41762,1,1,3,9
41763,1,1,3,9
41764,1,1,3,9
41765,1,1,3,9
41766,1,1,3,9
41767,1,1,3,9
41768,1,1,3,9
41769,1,1,3,9
41770,1,1,3,9
41771,0,0,3,9
41772,1,0,3,9
41773,1,0,3,9
41774,1,0,3,9
41775,1,0,3,9
41776,1,0,3,9
41777,0,1,3,9
41778,0,0,3,9
41779,0,1,3,9
41780,1,1,3,9
41781,1,1,3,9
41782,1,1,3,9
41783,0,0,3,9
41784,1,0,3,9
41785,0,1,3,9
41786,1,1,3,9
41787,1,1,3,9
41788,0,0,3,9
41789,1,0,3,9
41790,0,1,3,9
41791,1,1,3,9
41792,0,0,3,9
41793,1,0,3,9
41794,1,0,3,9
41795,1,0,3,9
41796,1,0,3,9
41797,1,0,3,9
41798,1,0,3,9
41799,0,1,3,9
41800,0,0,3,9
41801,0,1,3,9
41802,1,1,3,9
41803,0,0,3,9
41804,1,0,3,9
41805,1,0,3,9
41806,1,0,3,9
41807,1,0,3,9
41808,1,0,3,9
41809,1,0,3,9
41810,0,1,3,9
41811,1,1,3,9
41812,1,1,3,9
41813,1,1,3,9
41814,0,0,3,9
41815,0,1,3,9
41816,0,0,3,9
41817,0,1,3,9
41818,0,0,3,9
41819,1,0,3,9
41820,0,1,3,9
41821,0,0,3,9
41822,0,1,3,9
41823,1,1,3,9
41824,0,0,3,9
41825,0,1,3,9
41826,0,0,3,9
41827,0,1,3,9
41828,1,1,3,9
41829,1,1,3,9
41830,1,1,3,9
41831,1,1,3,9
41832,1,1,3,9
41833,1,1,3,9
41834,0,0,3,9
41835,0,1,3,9
41836,1,1,3,9
41837,1,1,3,9
41838,1,1,3,9
41839,0,0,3,9
41840,1,0,3,9
41841,1,0,3,9
41842,1,0,3,9
41843,1,0,3,9
41844,1,0,3,9
41845,0,1,3,9
41846,1,1,3,9
41847,1,1,3,9
41848,0,0,3,9
41849,0,1,3,9
41850,0,0,3,9
41851,1,0,3,9
41852,1,0,3,9
41853,1,0,3,9
41854,1,0,3,9
41855,1,0,3,9
41856,1,0,3,9
41857,0,1,3,9
41858,0,0,3,9
41859,0,1,3,9
41860,0,0,3,9
41861,1,0,3,9
41862,0,1,3,9
41863,1,1,3,9
41864,1,1,3,9
41865,1,1,3,9
41866,1,1,3,9
41867,0,0,3,9
41868,1,0,3,9
41869,1,0,3,9
41870,0,1,3,9
41871,1,1,3,9
41872,0,0,3,9
41873,1,0,3,9
41874,1,0,3,9
41875,0,1,3,9
41876,1,1,3,9
41877,1,1,3,9
41878,1,1,3,9
41879,0,0,3,9
41880,0,1,3,9
41881,1,1,3,9
41882,0,0,3,9
41883,1,0,3,9
41884,1,0,3,9
41885,1,0,3,9
41886,0,1,3,9
41887,0,0,3,9
41888,1,0,3,9
41889,0,1,3,9
41890,1,1,3,9
41891,0,0,3,9
41892,1,0,3,9
41893,1,0,3,9
41894,1,0,3,9
41895,1,0,3,9
41896,1,0,3,9
41897,0,1,3,9
41898,1,1,3,9
41899,0,0,3,9
41900,1,0,3,9
41901,0,1,3,9
41902,0,0,3,9
41903,0,1,3,9
41904,1,1,3,9
41905,0,0,3,9
41906,0,1,3,9
41907,0,0,3,9
41908,1,0,3,9
41909,1,0,3,9
41910,1,0,3,9
41911,1,0,3,9
41912,1,0,3,9
41913,0,1,3,9
41914,1,1,3,9
41915,1,1,3,9
41916,0,0,3,9
41917,1,0,3,9
41918,1,0,3,9
41919,0,1,3,9
41920,0,0,3,9
41921,1,0,3,9
41922,0,1,3,9
41923,0,0,3,9
41924,0,1,3,9
41925,0,0,3,9
41926,1,0,3,9
41927,1,0,3,9
41928,0,1,3,9
41929,1,1,3,9
41930,1,1,3,9
41931,0,0,3,9
41932,1,0,3,9
41933,0,1,3,9
41934,1,1,3,9
41935,0,0,3,9
41936,1,0,3,9
41937,0,1,3,9
41938,0,0,3,9
41939,0,1,3,9
41940,1,1,3,9
41941,0,0,3,9
41942,0,1,3,9
41943,1,1,3,9
41944,1,1,3,9
41945,1,1,3,9
41946,0,0,3,9
41947,1,0,3,9
41948,1,0,3,9
41949,0,1,3,9
41950,0,0,3,9
41951,1,0,3,9
41952,1,0,3,9
41953,1,0,3,9
41954,1,0,3,9
41955,0,1,3,9
41956,1,1,3,9
41957,1,1,3,9
41958,0,0,3,9
41959,0,1,3,9
41960,1,1,3,9
41961,1,1,3,9
41962,1,1,3,9
41963,1,1,3,9
41964,1,1,3,9
41965,1,1,3,9
41966,0,0,3,9
41967,1,0,3,9
41968,1,0,3,9
41969,0,1,3,9
41970,1,1,3,9
41971,0,0,3,9
41972,1,0,3,9
41973,0,1,3,9
41974,0,0,3,9
41975,0,1,3,9
41976,0,0,3,9
41977,0,1,3,9
41978,0,0,3,9
41979,1,0,3,9
41980,1,0,3,9
41981,0,1,3,9
41982,0,0,3,9
41983,0,1,3,9
41984,0,0,3,9
41985,0,1,3,9
41986,0,0,3,9
41987,1,0,3,9
41988,1,0,3,9
41989,1,0,3,9
41990,1,0,3,9
41991,1,0,3,9
41992,1,0,3,9
41993,1,0,3,9
41994,0,1,3,9
41995,0,0,3,9
41996,0,1,3,9
41997,0,0,3,9
41998,0,1,3,9
41999,0,0,3,9
42000,0,1,3,9
42001,1,1,3,9
42002,1,1,3,9
42003,1,1,3,9
42004,1,1,3,9
42005,0,0,3,9
42006,0,1,3,9
42007,1,1,3,9
42008,0,0,3,9
42009,0,1,3,9
42010,0,0,3,9
42011,0,1,3,9
42012,1,1,3,9
42013,1,1,3,9
42014,1,1,3,9
42015,0,0,3,9
42016,0,1,3,9
42017,0,0,3,9
42018,0,1,3,9
42019,1,1,3,9
42020,0,0,3,9
42021,1,0,3,9
42022,1,0,3,9
42023,1,0,3,9
42024,0,1,3,9
42025,1,1,3,9
42026,1,1,3,9
42027,1,1,3,9
42028,1,1,3,9
42029,0,0,3,9
42030,1,0,3,9
42031,1,0,3,9
42032,1,0,3,9
42033,1,0,3,9
42034,1,0,3,9
42035,0,1,3,9
42036,1,1,3,9
42037,0,0,3,9
42038,0,1,3,9
42039,0,0,3,9
42040,1,0,3,9
42041,1,0,3,9
42042,1,0,3,9
42043,1,0,3,9
42044,0,1,3,9
42045,0,0,3,9
42046,0,1,3,9
42047,0,0,3,9
42048,0,1,3,9
42049,0,0,3,9
42050,1,0,3,9
42051,0,1,3,9
42052,0,0,3,9
42053,1,0,3,9
42054,1,0,3,9
42055,1,0,3,9
42056,0,1,3,9
42057,1,1,3,9
42058,0,0,3,9
42059,1,0,3,9
42060,0,1,3,9
42061,0,0,3,9
42062,1,0,3,9
42063,0,1,3,9
42064,1,1,3,9
42065,1,1,3,9
42066,0,0,3,9
42067,0,1,3,9
42068,0,0,3,9
42069,0,1,3,9
42070,0,0,3,9
42071,1,0,3,9
42072,1,0,3,9
42073,0,1,3,9
42074,1,1,3,9
42075,1,1,3,9
42076,0,0,3,9
42077,1,0,3,9
42078,0,1,3,9
42079,1,1,3,9
42080,0,0,3,9
42081,1,0,3,9
42082,0,1,3,9
42083,1,1,3,9
42084,1,1,3,9
42085,0,0,3,9
42086,0,1,3,9
42087,1,1,3,9
42088,1,1,3,9
42089,0,0,3,9
42090,1,0,3,9
42091,0,1,3,9
42092,0,0,3,9
42093,1,0,3,9
42094,0,1,3,9
42095,0,0,3,9
42096,0,1,3,9
42097,1,1,3,9
42098,0,0,3,9
42099,0,1,3,9
42100,0,0,3,9
42101,1,0,3,9
42102,0,1,3,9
42103,1,1,3,9
42104,1,1,3,9
42105,0,0,3,9
42106,1,0,3,9
42107,0,1,3,9
42108,1,1,3,9
42109,1,1,3,9
42110,0,0,3,9
42111,1,0,3,9
42112,0,1,3,9
42113,1,1,3,9
42114,1,1,3,9
42115,0,0,3,9
42116,1,0,3,9
42117,1,0,3,9
42118,1,0,3,9
42119,1,0,3,9
42120,1,0,3,9
42121,1,0,3,9
42122,1,0,3,9
42123,0,1,3,9
42124,1,1,3,9
42125,1,1,3,9
42126,1,1,3,9
42127,0,0,3,9
42128,0,1,3,9
42129,1,1,3,9
42130,0,0,3,9
42131,0,1,3,9
42132,1,1,3,9
42133,1,1,3,9
42134,1,1,3,9
42135,1,1,3,9
42136,1,1,3,9
42137,1,1,3,9
42138,1,1,3,9
42139,0,0,3,9
42140,0,1,3,9
42141,0,0,3,9
42142,0,1,3,9
42143,1,1,3,9
42144,1,1,3,9
42145,1,1,3,9
42146,1,1,3,9
42147,1,1,3,9
42148,0,0,3,9
42149,1,0,3,9
42150,0,1,3,9
42151,1,1,3,9
42152,0,0,3,9
42153,1,0,3,9
42154,0,1,3,9
42155,0,0,3,9
42156,1,0,3,9
42157,0,1,3,9
42158,1,1,3,9
42159,0,0,3,9
42160,0,1,3,9
42161,1,1,3,9
42162,1,1,3,9
42163,1,1,3,9
42164,0,0,3,9
42165,1,0,3,9
42166,1,0,3,9
42167,0,1,3,9
42168,1,1,3,9
42169,1,1,3,9
42170,1,1,3,9
42171,1,1,3,9
42172,1,1,3,9
42173,1,1,3,9
42174,1,1,3,9
42175,0,0,3,9
42176,1,0,3,9
42177,1,0,3,9
42178,1,0,3,9
42179,1,0,3,9
42180,1,0,3,9
42181,1,0,3,9
42182,1,0,3,9
42183,0,1,3,9
42184,0,0,3,9
42185,0,1,3,9
42186,0,0,3,9
42187,1,0,3,9
42188,1,0,3,9
42189,1,0,3,9
42190,0,1,3,9
42191,0,0,3,9
42192,0,1,3,9
42193,0,0,3,9
42194,1,0,3,9
42195,0,1,3,9
42196,1,1,3,9
42197,0,0,3,9
42198,1,0,3,9
42199,0,1,3,9
42200,0,0,3,9
42201,1,0,3,9
42202,0,1,3,9
42203,0,0,3,9
42204,0,1,3,9
42205,0,0,3,9
42206,0,1,3,9
42207,1,1,3,9
42208,1,1,3,9
42209,1,1,3,9
42210,0,0,3,9
42211,0,1,3,9
42212,0,0,3,9
42213,1,0,3,9
42214,1,0,3,9
42215,0,1,3,9
42216,1,1,3,9
42217,1,0,3,9
42218,1,0,3,9
42219,0,1,3,9
42220,0,0,3,9
42221,0,1,3,9
42222,1,1,3,9
42223,1,1,3,9
42224,0,0,3,9
42225,1,0,3,9
42226,1,0,3,9
42227,0,1,3,9
42228,1,1,3,9
42229,0,0,3,9
42230,0,1,3,9
42231,0,0,3,9
42232,0,1,3,9
42233,0,0,3,9
42234,1,0,3,9
42235,0,1,3,9
42236,0,0,3,9
42237,0,1,3,9
42238,0,0,3,9
42239,0,1,3,9
42240,0,0,3,9
42241,1,0,3,9
42242,0,1,3,9
42243,0,0,3,9
42244,1,0,3,9
42245,1,0,3,9
42246,0,1,3,9
42247,0,0,3,9
42248,0,1,3,9
42249,0,0,3,9
42250,1,0,3,9
42251,1,0,3,9
42252,1,0,3,9
42253,1,0,3,9
42254,1,0,3,9
42255,1,0,3,9
42256,0,1,3,9
42257,0,0,3,9
42258,1,0,3,9
42259,1,0,3,9
42260,1,0,3,9
42261,1,0,3,9
42262,0,1,3,9
42263,0,0,3,9
42264,0,1,3,9
42265,0,0,3,9
42266,0,1,3,9
42267,0,0,3,9
42268,1,0,3,9
42269,0,1,3,9
42270,0,0,3,9
42271,1,0,3,9
42272,1,0,3,9
42273,1,0,3,9
42274,1,0,3,9
42275,0,1,3,9
42276,1,1,3,9
42277,0,0,3,9
42278,0,1,3,9
42279,0,0,3,9
42280,1,0,3,9
42281,0,1,3,9
42282,0,0,3,9
42283,1,0,3,9
42284,1,0,3,9
42285,0,1,3,9
42286,0,0,3,9
42287,0,1,3,9
42288,1,1,3,9
42289,0,0,3,9
42290,0,1,3,9
42291,0,0,3,9
42292,0,1,3,9
42293,1,1,3,9
42294,0,0,3,9
42295,1,0,3,9
42296,1,0,3,9
42297,0,1,3,9
42298,0,0,3,9
42299,1,0,3,9
42300,1,0,3,9
42301,1,0,3,9
42302,1,0,3,9
42303,1,0,3,9
42304,0,1,3,9
42305,1,1,3,9
42306,0,0,3,9
42307,0,1,3,9
42308,0,0,3,9
42309,0,1,3,9
42310,0,0,3,9
42311,1,0,3,9
42312,1,0,3,9
42313,0,1,3,9
42314,1,1,3,9
42315,1,1,3,9
42316,1,1,3,9
42317,1,1,3,9
42318,1,1,3,9
42319,1,1,3,9
42320,1,1,3,9
42321,1,1,3,9
42322,0,0,3,9
42323,1,0,3,9
42324,1,0,3,9
42325,1,0,3,9
42326,1,0,3,9
42327,1,0,3,9
42328,1,0,3,9
42329,1,0,3,9
42330,1,0,3,9
42331,1,0,3,9
42332,0,1,3,9
42333,0,0,3,9
42334,0,1,3,9
42335,1,1,3,9
42336,1,1,3,9
42337,1,1,3,9
42338,0,0,3,9
42339,0,1,3,9
42340,0,0,3,9
42341,1,0,3,9
42342,1,0,3,9
42343,1,0,3,9
42344,0,1,3,9
42345,0,0,3,9
42346,1,0,3,9
42347,0,1,3,9
42348,0,0,3,9
42349,0,1,3,9
42350,1,1,3,9
42351,0,0,3,9
42352,1,0,3,9
42353,0,1,3,9
42354,0,0,3,9
42355,0,1,3,9
42356,1,1,3,9
42357,1,1,3,9
42358,0,0,3,9
42359,0,1,3,9
42360,1,1,3,9
42361,0,0,3,9
42362,1,0,3,9
42363,1,0,3,9
42364,1,0,3,9
42365,1,0,3,9
42366,0,1,3,9
42367,0,0,3,9
42368,1,0,3,9
42369,1,0,3,9
42370,0,1,3,9
42371,0,0,3,9
42372,0,1,3,9
42373,0,0,3,9
42374,0,1,3,9
42375,1,1,3,9
42376,0,0,3,9
42377,1,0,3,9
42378,1,0,3,9
42379,0,1,3,9
42380,0,0,3,9
42381,0,1,3,9
42382,1,1,3,9
42383,1,1,3,9
42384,1,1,3,9
42385,1,1,3,9
42386,1,1,3,9
42387,0,0,3,9
42388,0,1,3,9
42389,1,1,3,9
42390,0,0,3,9
42391,1,0,3,9
42392,1,0,3,9
42393,1,0,3,9
42394,0,1,3,9
42395,0,0,3,9
42396,1,0,3,9
42397,1,0,3,9
42398,1,0,3,9
42399,1,0,3,9
42400,1,0,3,9
42401,1,0,3,9
42402,0,1,3,9
42403,0,0,3,9
42404,1,0,3,9
42405,0,1,3,9
42406,0,0,3,9
42407,1,0,3,9
42408,0,1,3,9
42409,1,1,3,9
42410,0,0,3,9
42411,0,1,3,9
42412,1,1,3,9
42413,0,0,3,9
42414,1,0,3,9
42415,0,1,3,9
42416,1,1,3,9
42417,0,0,3,9
42418,0,1,3,9
42419,1,1,3,9
42420,1,1,3,9
42421,0,0,3,9
42422,1,0,3,9
42423,1,0,3,9
42424,0,1,3,9
42425,1,1,3,9
42426,0,0,3,9
42427,0,1,3,9
42428,1,1,3,9
42429,1,1,3,9
42430,0,0,3,9
42431,1,0,3,9
42432,0,1,3,9
42433,0,0,3,9
42434,1,0,3,9
42435,0,1,3,9
42436,1,1,3,9
42437,0,0,3,9
42438,1,0,3,9
42439,0,1,3,9
42440,1,1,3,9
42441,1,1,3,9
42442,0,0,3,9
42443,0,1,3,9
42444,1,1,3,9
42445,0,0,3,9
42446,1,0,3,9
42447,0,1,3,9
42448,1,1,3,9
42449,1,1,3,9
42450,0,0,3,9
42451,0,1,3,9
42452,0,0,3,9
42453,1,0,3,9
42454,1,0,3,9
42455,1,0,3,9
42456,1,0,3,9
42457,1,0,3,9
42458,1,0,3,9
42459,1,0,3,9
42460,1,0,3,9
42461,0,1,3,9
42462,0,0,3,9
42463,0,1,3,9
42464,0,0,3,9
42465,1,0,3,9
42466,1,0,3,9
42467,0,1,3,9
42468,0,0,3,9
42469,1,0,3,9
42470,0,1,3,9
42471,1,1,3,9
42472,1,1,3,9
42473,1,1,3,9
42474,0,0,3,9
42475,1,0,3,9
42476,1,0,3,9
42477,0,1,3,9
42478,1,1,3,9
42479,1,1,3,9
42480,0,0,3,9
42481,1,0,3,9
42482,0,1,3,9
42483,1,1,3,9
42484,1,1,3,9
42485,1,1,3,9
42486,0,0,3,9
42487,0,1,3,9
42488,1,1,3,9
42489,0,0,3,9
42490,1,0,3,9
42491,0,1,3,9
42492,1,1,3,9
42493,0,0,3,9
42494,1,0,3,9
42495,0,1,3,9
42496,1,1,3,9
42497,1,1,3,9
42498,1,1,3,9
42499,1,1,3,9
42500,0,0,3,9
42501,1,0,3,9
42502,1,0,3,9
42503,0,1,3,9
42504,0,0,3,9
42505,1,0,3,9
42506,0,1,3,9
42507,0,0,3,9
42508,0,1,3,9
42509,1,1,3,9
42510,1,1,3,9
42511,0,0,3,9
42512,1,0,3,9
42513,1,0,3,9
42514,0,1,3,9
42515,1,1,3,9
42516,1,1,3,9
42517,0,0,3,9
42518,0,1,3,9
42519,1,1,3,9
42520,0,0,3,9
42521,1,0,3,9
42522,1,0,3,9
42523,1,0,3,9
42524,0,1,3,9
42525,1,1,3,9
42526,0,0,3,9
42527,0,1,3,9
42528,1,1,3,9
42529,0,0,3,9
42530,0,1,3,9
42531,0,0,3,9
42532,0,1,3,9
42533,0,0,3,9
42534,0,1,3,9
42535,1,1,3,9
42536,0,0,3,9
42537,0,1,3,9
42538,1,1,3,9
42539,0,0,3,9
42540,1,0,3,9
42541,0,1,3,9
42542,1,1,3,9
42543,1,1,3,9
42544,0,0,3,9
42545,1,0,3,9
42546,0,1,3,9
42547,0,0,3,9
42548,0,1,3,9
42549,0,0,3,9
42550,0,1,3,9
42551,1,1,3,9
42552,0,0,3,9
42553,0,1,3,9
42554,0,0,3,9
42555,0,1,3,9
42556,1,1,3,9
42557,1,1,3,9
42558,0,0,3,9
42559,1,0,3,9
42560,1,0,3,9
42561,1,0,3,9
42562,1,0,3,9
42563,1,0,3,9
42564,1,0,3,9
42565,0,1,3,9
42566,1,1,3,9
42567,0,0,3,9
42568,1,0,3,9
42569,1,0,3,9
42570,0,1,3,9
42571,0,0,3,9
42572,0,1,3,9
42573,0,0,3,9
42574,1,0,3,9
42575,0,1,3,9
42576,1,1,3,9
42577,0,0,3,9
42578,1,0,3,9
42579,1,0,3,9
42580,1,0,3,9
42581,0,1,3,9
42582,0,0,3,9
42583,0,1,3,9
42584,0,0,3,9
42585,0,1,3,9
42586,1,1,3,9
42587,1,1,3,9
42588,0,0,3,9
42589,1,0,3,9
42590,0,1,3,9
42591,1,1,3,9
42592,1,1,3,9
42593,1,1,3,9
42594,0,0,3,9
42595,0,1,3,9
42596,0,0,3,9
42597,1,0,3,9
42598,0,1,3,9
42599,0,0,3,9
42600,0,1,3,9
42601,1,1,3,9
42602,0,0,3,9
42603,0,1,3,9
42604,1,1,3,9
42605,1,1,3,9
42606,1,1,3,9
42607,1,1,3,9
42608,1,1,3,9
42609,1,1,3,9
42610,1,1,3,9
42611,1,1,3,9
42612,1,1,3,9
42613,0,0,3,9
42614,0,1,3,9
42615,0,0,3,9
42616,1,0,3,9
42617,1,1,3,9
42618,1,1,3,9
42619,1,1,3,9
42620,0,0,3,9
42621,1,0,3,9
42622,1,0,3,9
42623,0,1,3,9
42624,0,0,3,9
42625,0,1,3,9
42626,1,1,3,9
42627,0,0,3,9
42628,0,1,3,9
42629,0,0,3,9
42630,1,0,3,9
42631,1,0,3,9
42632,1,0,3,9
42633,0,1,3,9
